Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
56606,53,17,63451970,6,1,198,33,33,33,33,0,33,33,33,0,3.64054890651937,0.11031966383392,10575328.3333333,11931198.5381656,32252304,1045812,62406158,12481231.6,12275926.3899808,32252304,2082464,0,0,0,0,0,0,0,0,0,48,8,0.094559711857646,0.015759951976274,33,33,33,0,0,0,0,0,0,0,0,0,0,0,37.7142857142857,33,33,0,0,0,0,0,0,6,198,1,33,-1,-1,6,0,7129314,0,7129314,7129314,18774218.6666667,12327618.6908282,32252304,8069562,Arp_Spoof
50634,443,6,75311783,1,1,0,0,0,0,0,0,0,0,0,0,0,0.026556269422011,75311783,0,75311783,75311783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.013278134711005,0.013278134711005,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2048,0,0,0,0,0,0,75311783,0,75311783,75311783,Arp_Spoof
50635,443,6,1371,2,1,24,39,24,0,12,16.9705627484771,39,39,39,0,45951.8599562363,2188.18380743982,685.5,62.9325035256027,730,641,730,730,0,730,730,0,0,0,0,0,0,1,0,0,64,32,1458.78920495988,729.394602479942,0,39,25.5,18.411952639522,339,0,0,0,1,1,0,0,0,0,34,12,39,0,0,0,0,0,0,2,24,1,39,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
50635,443,6,710532,1,1,63,63,63,63,63,0,63,63,63,0,177.331914678016,2.81479229647644,710532,0,710532,710532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1.40739614823822,1.40739614823822,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
50635,443,6,2236862,1,1,63,63,63,63,63,0,63,63,63,0,56.3289107687466,0.894109694742009,2236862,0,2236862,2236862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.447054847371005,0.447054847371005,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
61332,53,17,63487398,6,1,192,32,32,32,32,0,32,32,32,0,3.52825926178294,0.110258101930717,10581233,11857054.5128225,32000910,1000486,62486912,12497382.4,12173740.7244714,32000910,2070690,0,0,0,0,0,0,0,0,0,48,8,0.094506944512043,0.015751157418674,32,32,32,0,0,0,0,0,0,0,0,0,0,0,36.5714285714286,32,32,0,0,0,0,0,0,6,192,1,32,-1,-1,6,0,7237370,0,7237370,7237370,18750009.3333333,12194039.6842835,32000910,8000868,Arp_Spoof
57637,53,17,63487579,6,1,192,32,32,32,32,0,32,32,32,0,3.52824920288739,0.110257787590231,10581263.1666667,11856075.7135526,32000443,1046374,62441205,12488241,12183346.4504085,32000443,2024744,0,0,0,0,0,0,0,0,0,48,8,0.094506675077341,0.01575111251289,32,32,32,0,0,0,0,0,0,0,0,0,0,0,36.5714285714286,32,32,0,0,0,0,0,0,6,192,1,32,-1,-1,6,0,7237372,0,7237372,7237372,18750069,12193523.2012899,32000443,8001449,Arp_Spoof
50639,443,6,29975450,1,1,63,63,63,63,63,0,63,63,63,0,4.20343981491521,0.066721266903416,29975450,0,29975450,29975450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.033360633451708,0.033360633451708,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
51499,53,17,64865736,6,1,198,33,33,33,33,0,33,33,33,0,3.56120217305482,0.107915217365297,10810956,12173225.5547385,32837765,1043436,63822300,12764460,12514509.2362048,32837765,2096963,0,0,0,0,0,0,0,0,0,48,8,0.092498757741684,0.015416459623614,33,33,33,0,0,0,0,0,0,0,0,0,0,0,37.7142857142857,33,33,0,0,0,0,0,0,6,198,1,33,-1,-1,6,0,7140581,0,7140581,7140581,19241718.3333333,12449479.4677472,32837765,8400160,Arp_Spoof
61201,53,17,64866247,6,1,198,33,33,33,33,0,33,33,33,0,3.56117411879864,0.107914367236322,10811041.1666667,12160249.0128882,32838431,1043910,63822337,12764467.4,12498820.5324042,32838431,2097043,0,0,0,0,0,0,0,0,0,48,8,0.092498029059705,0.015416338176618,33,33,33,0,0,0,0,0,0,0,0,0,0,0,37.7142857142857,33,33,0,0,0,0,0,0,6,198,1,33,-1,-1,6,0,7331040,0,7331040,7331040,19178402.3333333,12533005.0714957,32838431,8209677,Arp_Spoof
